STATION,PARM,RESULT,YEAR
16018411702,CRUT,1.0000,2006
16018411702,CRUT,0.5070,2006
16018411702,CRUT,1.0700,2006
16018411702,CRUT,0.1810,2006
17000800202,CRUT,-0.4060,2006
17000800202,CRUT,0.1620,2006
17002100602,CRUT,0.0232,2006
17002100602,CRUT,-0.3550,2006
17002100602,CRUT,0.5430,2006
17002100602,CRUT,0.2720,2006
17002100702,CRUT,-0.3240,2006
17002100702,CRUT,-0.1960,2006
17002100702,CRUT,-0.0204,2006
17002100702,CRUT,0.2060,2006
17002100802,CRUT,0.4680,2006
17002100802,CRUT,0.9660,2006
17002100802,CRUT,0.0157,2006
17002100802,CRUT,0.4770,2006
17002101102,CRUT,-0.2190,2006
17002101102,CRUT,0.1580,2006
17002101102,CRUT,0.6730,2006
17002101102,CRUT,0.3600,2006
17002101302,CRUT,-1.2200,2006
17002101302,CRUT,0.1870,2006
17002101302,CRUT,-0.1070,2006
17002101302,CRUT,0.4840,2006
17002101602,CRUT,0.3060,2006
17002101602,CRUT,0.4900,2006
17002101602,CRUT,-0.2730,2006
17002101602,CRUT,-1.7100,2006
17002101702,CRUT,0.3710,2006
17002101702,CRUT,0.3310,2006
17002101702,CRUT,-0.2150,2006
17002101702,CRUT,0.2420,2006
17002101802,CRUT,0.3470,2006
17002101802,CRUT,0.2300,2006
17002101802,CRUT,0.3620,2006
17002101802,CRUT,-0.1170,2006
17002102102,CRUT,-0.0980,2006
17002102102,CRUT,0.2540,2006
17002102102,CRUT,-0.5700,2006
17002102102,CRUT,-0.1230,2006
17002102302,CRUT,-0.5750,2006
17002102302,CRUT,-0.4130,2006
17002102302,CRUT,0.4360,2006
17002102302,CRUT,0.0074,2006
17002102502,CRUT,-0.3080,2006
17002102502,CRUT,-0.2200,2006
17002102502,CRUT,0.9450,2006
17002102502,CRUT,0.3330,2006
17002103802,CRUT,0.4270,2006
17002103802,CRUT,0.4970,2006
17002103802,CRUT,0.2900,2006
17002103802,CRUT,0.8290,2006
17002104102,CRUT,0.7990,2006
17002104102,CRUT,0.4840,2006
17002104102,CRUT,0.5980,2006
17002104102,CRUT,0.0581,2006
17002104602,CRUT,-0.5750,2006
17002104602,CRUT,0.5050,2006
17002104602,CRUT,0.7220,2006
17002105202,CRUT,-0.4620,2006
17002105202,CRUT,0.2950,2006
17002105202,CRUT,-0.0565,2006
17002105202,CRUT,-0.5270,2006
17002105402,CRUT,-0.6230,2006
17002105402,CRUT,0.2090,2006
17002105402,CRUT,0.1430,2006
17002105402,CRUT,-0.0360,2006
17002105702,CRUT,-0.1380,2006
17002105702,CRUT,0.2230,2006
17002105702,CRUT,0.1170,2006
17002106502,CRUT,0.3390,2006
17002106502,CRUT,0.2080,2006
17002106502,CRUT,0.5210,2006
17002106502,CRUT,0.3450,2006
17002106602,CRUT,-0.1950,2006
17002106602,CRUT,0.0278,2006
17002106602,CRUT,0.3620,2006
17002106602,CRUT,0.3740,2006
17002106702,CRUT,0.1360,2006
17002106702,CRUT,0.2730,2006
17002106702,CRUT,-0.4250,2006
17002106702,CRUT,0.3600,2006
17002106802,CRUT,0.0152,2006
17002106802,CRUT,0.2450,2006
17002106802,CRUT,0.3560,2006
17002107002,CRUT,0.0879,2006
17002107002,CRUT,0.4470,2006
17002107002,CRUT,0.6220,2006
17002107002,CRUT,0.1840,2006
17002107402,CRUT,-0.3730,2006
17002107402,CRUT,0.2240,2006
17002107402,CRUT,-0.1640,2006
17002107402,CRUT,-0.0577,2006
17002107502,CRUT,-0.1300,2006
17002107502,CRUT,0.0538,2006
17002107502,CRUT,-0.2270,2006
17002107502,CRUT,-0.1450,2006
17002107702,CRUT,-0.2350,2006
17002107702,CRUT,0.4390,2006
17002107702,CRUT,1.3200,2006
17002107702,CRUT,1.3300,2006
17002111802,CRUT,-0.4940,2006
17002111802,CRUT,0.3030,2006
17002111802,CRUT,0.1770,2006
17002111902,CRUT,-0.0172,2006
17002111902,CRUT,0.3280,2006
17002111902,CRUT,0.2870,2006
17002111902,CRUT,0.5360,2006
17002112002,CRUT,0.7830,2006
17002112002,CRUT,0.5330,2006
17002112002,CRUT,0.4420,2006
17002112002,CRUT,0.5430,2006
17002112802,CRUT,0.5810,2006
17002112802,CRUT,0.5340,2006
17002112802,CRUT,-0.0543,2006
17002112902,CRUT,0.1360,2006
17002112902,CRUT,-0.3750,2006
17002113002,CRUT,0.4520,2006
17002113002,CRUT,0.4170,2006
17002113002,CRUT,0.0165,2006
17002113002,CRUT,-0.1370,2006
17002113102,CRUT,0.5570,2006
17002113102,CRUT,0.7300,2006
17002113102,CRUT,0.0502,2006
17002113202,CRUT,0.4920,2006
17002113202,CRUT,-0.1320,2006
17002113202,CRUT,2.0700,2006
17002113302,CRUT,0.5330,2006
17002113302,CRUT,-0.1900,2006
17002113302,CRUT,0.8860,2006
17002113602,CRUT,0.4110,2006
17002113602,CRUT,0.2090,2006
17002113602,CRUT,-0.7410,2006
17002113602,CRUT,0.0871,2006
17002113702,CRUT,-0.2030,2006
17002113702,CRUT,0.1500,2006
17002113702,CRUT,0.4670,2006
17002113702,CRUT,-0.0939,2006
17002600102,CRUT,-0.0318,2006
17002600102,CRUT,0.1220,2006
17002600102,CRUT,0.8020,2006
17002600102,CRUT,-0.1520,2006
17002600202,CRUT,0.5020,2006
17002600202,CRUT,-0.0666,2006
17002600202,CRUT,1.1300,2006
17002600202,CRUT,0.0002,2006
17002600302,CRUT,-0.0386,2006
17002600302,CRUT,0.9250,2006
17002600302,CRUT,0.1430,2006
17002600302,CRUT,-0.0143,2006
17002600402,CRUT,-0.0181,2006
17002600402,CRUT,-0.6460,2006
17002600402,CRUT,-0.2300,2006
17002600402,CRUT,-0.2750,2006
17002600602,CRUT,0.3310,2006
17002600602,CRUT,0.7510,2006
17002600602,CRUT,0.0280,2006
17002600602,CRUT,-0.1370,2006
17002600702,CRUT,-0.3260,2006
17002600702,CRUT,0.0203,2006
17002600702,CRUT,-0.1150,2006
17002600702,CRUT,0.0291,2006
17002600902,CRUT,-0.1070,2006
17002600902,CRUT,-0.3490,2006
17002600902,CRUT,0.3360,2006
17002600902,CRUT,-0.3760,2006
17002601002,CRUT,0.6390,2006
17002601002,CRUT,0.3460,2006
17002601002,CRUT,0.3790,2006
17002601002,CRUT,0.1590,2006
17002601101,CRUT,0.6050,2006
17002601101,CRUT,0.3970,2006
17002601101,CRUT,0.2860,2006
17002601101,CRUT,-0.0650,2006
17002601202,CRUT,0.1260,2006
17002601202,CRUT,-0.1170,2006
17002601202,CRUT,0.5870,2006
17002601202,CRUT,-0.1740,2006
17002601302,CRUT,-0.0660,2006
17002601302,CRUT,-0.3850,2006
17002601302,CRUT,0.4650,2006
17002601302,CRUT,-0.1520,2006
17002601902,CRUT,0.1740,2006
17002601902,CRUT,0.0492,2006
17002601902,CRUT,0.5440,2006
17002601902,CRUT,0.1160,2006
17002602302,CRUT,0.2350,2006
17002602302,CRUT,0.2230,2006
17002602302,CRUT,0.8370,2006
17002602302,CRUT,-0.0939,2006
17003100102,CRUT,-0.1550,2006
17003100102,CRUT,0.2080,2006
17003100102,CRUT,0.3070,2006
17003100102,CRUT,-0.6320,2006
17003500102,CRUT,0.3870,2006
17003500102,CRUT,0.4110,2006
17003500102,CRUT,0.0638,2006
17003500102,CRUT,-0.1680,2006
17003500202,CRUT,0.0233,2006
17003500202,CRUT,0.0709,2006
17003500202,CRUT,-0.1870,2006
17003500202,CRUT,-0.1970,2006
17003500402,CRUT,0.7270,2006
17003500402,CRUT,0.5920,2006
17003500402,CRUT,0.1570,2006
17003500402,CRUT,-0.2050,2006
17003700302,CRUT,0.1480,2006
17003700302,CRUT,0.3410,2006
18000017002,CRUT,0.2100,2006
18000017002,CRUT,0.5410,2006
18000017002,CRUT,0.1540,2006
18000017002,CRUT,0.5480,2006
18003300302,CRUT,0.6170,2006
18003300302,CRUT,0.7220,2006
18003300302,CRUT,0.3610,2006
18003300302,CRUT,0.1870,2006
18003300802,CRUT,-0.3520,2006
18003300802,CRUT,0.1070,2006
18003300802,CRUT,0.3250,2006
18003300802,CRUT,0.1720,2006
18003302302,CRUT,-0.3210,2006
18003302302,CRUT,-0.0593,2006
18003302302,CRUT,0.3180,2006
18003302302,CRUT,0.5050,2006
18003302602,CRUT,0.5090,2006
18003302602,CRUT,-0.0449,2006
18003302602,CRUT,0.2450,2006
18003302602,CRUT,-0.1090,2006
18003302902,CRUT,0.5400,2006
18003302902,CRUT,-0.1240,2006
18003302902,CRUT,0.2600,2006
18003302902,CRUT,-0.1620,2006
18003303102,CRUT,0.2220,2006
18003303102,CRUT,-0.1320,2006
18003303102,CRUT,0.1000,2006
18003303102,CRUT,0.1490,2006
18003303402,CRUT,-0.1890,2006
18003303402,CRUT,-0.1390,2006
18003303402,CRUT,0.3900,2006
18003303402,CRUT,-0.4040,2006
18003303502,CRUT,-0.0109,2006
18003303502,CRUT,0.2230,2006
18003303502,CRUT,0.6150,2006
18003303502,CRUT,-0.1470,2006
18003303602,CRUT,0.4390,2006
18003303602,CRUT,0.7650,2006
18003303602,CRUT,0.7170,2006
18003303602,CRUT,0.4070,2006
18003303702,CRUT,0.2530,2006
18003303702,CRUT,0.0781,2006
18003303702,CRUT,0.5140,2006
18003303702,CRUT,0.1640,2006
18207000702,CRUT,0.7050,2006
18207000702,CRUT,1.3300,2006
18207000702,CRUT,0.5860,2006
18207000702,CRUT,0.9490,2006
18207002002,CRUT,0.4620,2006
18207002002,CRUT,1.8600,2006
18207002002,CRUT,1.7700,2006
18207002002,CRUT,1.5300,2006
18207006002,CRUT,-0.3580,2006
18207006002,CRUT,0.6690,2006
18207006002,CRUT,0.6010,2006
18207006002,CRUT,-0.3760,2006
18207010002,CRUT,0.1560,2006
18207010002,CRUT,0.4410,2006
18207010002,CRUT,-0.1170,2006
18207010002,CRUT,0.5070,2006
18207014002,CRUT,0.4790,2006
18207014002,CRUT,4.4200,2006
18207014002,CRUT,0.7170,2006
18207014502,CRUT,0.6940,2006
18207014502,CRUT,0.3470,2006
18207014502,CRUT,-0.0215,2006
18207015002,CRUT,-0.0564,2006
18207015002,CRUT,0.0932,2006
18207015002,CRUT,0.3400,2006
18207016002,CRUT,0.5900,2006
18207016002,CRUT,0.3760,2006
18207016002,CRUT,-0.3540,2006
18337010102,CRUT,-0.2620,2006
18337010102,CRUT,0.4690,2006
18337010102,CRUT,0.5870,2006
18337010102,CRUT,0.8340,2006
18337012102,CRUT,0.5840,2006
18337012102,CRUT,0.2760,2006
18337012102,CRUT,-0.2060,2006
18337012102,CRUT,0.7840,2006
18343003002,CRUT,0.2770,2006
18343003002,CRUT,0.6620,2006
18343003002,CRUT,-0.0737,2006
18343003002,CRUT,0.9980,2006
18343003402,CRUT,-0.0746,2006
18343003402,CRUT,0.3260,2006
18343003402,CRUT,-0.3230,2006
18343003402,CRUT,-0.3600,2006
18343004002,CRUT,-0.4190,2006
18343004002,CRUT,-0.1380,2006
18343004002,CRUT,-0.3010,2006
18343004002,CRUT,-0.3370,2006
18343006102,CRUT,0.2620,2006
18343006102,CRUT,0.2900,2006
18343006102,CRUT,0.1020,2006
18343006102,CRUT,0.0012,2006
18343017502,CRUT,-0.2170,2006
18343017502,CRUT,-0.0597,2006
18343017502,CRUT,-0.2350,2006
18343017502,CRUT,0.5300,2006
18343023002,CRUT,-0.3890,2006
18343023002,CRUT,0.6260,2006
18343023002,CRUT,-0.5870,2006
18343023002,CRUT,0.0374,2006
18343052002,CRUT,-0.2620,2006
18343052002,CRUT,0.5480,2006
18343052002,CRUT,0.8070,2006
18343052002,CRUT,-0.5420,2006
18343053002,CRUT,-0.6650,2006
18343053002,CRUT,-0.2740,2006
18343053002,CRUT,-0.4990,2006
18343053002,CRUT,0.6170,2006
18343061002,CRUT,0.2100,2006
18343061002,CRUT,0.3690,2006
18343061002,CRUT,-0.3530,2006
18343061002,CRUT,-0.2310,2006
18349002002,CRUT,-0.1190,2006
18349002002,CRUT,0.6260,2006
18349002002,CRUT,-0.0444,2006
18349002002,CRUT,-0.0055,2006
01006000102,CRUT,0.2220,2006
01006000102,CRUT,0.6790,2006
01006000202,CRUT,-0.4240,2006
01006000202,CRUT,0.8420,2006
01006700102,CRUT,0.1720,2006
01006700102,CRUT,0.6500,2006
01010800102,CRUT,0.6980,2006
01010800102,CRUT,0.9600,2006
01010800102,CRUT,0.5190,2006
01010800102,CRUT,1.1300,2006
01010800102,CRUT,0.0114,2006
01010800102,CRUT,4.2300,2006
01010800102,CRUT,-0.0096,2006
01010800102,CRUT,0.4380,2006
01010800102,CRUT,2.4385,2006
03001500202,CRUT,0.4080,2006
03001500202,CRUT,0.1140,2006
03001500202,CRUT,0.3840,2006
03001600302,CRUT,-0.1290,2006
03001600302,CRUT,0.1730,2006
03001600302,CRUT,-0.1370,2006
03001700202,CRUT,0.2260,2006
03001700202,CRUT,0.3120,2006
03001700202,CRUT,0.3770,2006
03003000202,CRUT,0.4290,2006
03003000202,CRUT,0.1660,2006
03003000202,CRUT,0.2830,2006
03003600502,CRUT,0.3930,2006
03003600502,CRUT,-0.1210,2006
03003600502,CRUT,0.1530,2006
03003600902,CRUT,-0.1650,2006
03003600902,CRUT,-0.2460,2006
03003600902,CRUT,0.1240,2006
03003601002,CRUT,0.7410,2006
03003601002,CRUT,0.2680,2006
03003601002,CRUT,0.3770,2006
03005700702,CRUT,-0.6650,2006
03005700702,CRUT,0.2590,2006
03005700702,CRUT,-1.3300,2006
03005702502,CRUT,0.2150,2006
03005702502,CRUT,0.2950,2006
03005703002,CRUT,0.1010,2006
03005703002,CRUT,0.3020,2006
03005703002,CRUT,0.3046,2006
03005703102,CRUT,-0.0406,2006
03005703102,CRUT,0.0659,2006
03005703102,CRUT,0.8480,2006
03006600102,CRUT,0.3910,2006
03006600102,CRUT,0.3433,2006
03007000302,CRUT,0.3990,2006
03007000302,CRUT,0.0570,2006
03007000402,CRUT,0.4060,2006
03007000402,CRUT,0.6797,2006
03007000502,CRUT,0.2360,2006
03007000502,CRUT,0.5938,2006
03007300202,CRUT,0.1480,2006
03007300202,CRUT,0.4006,2006
03007300302,CRUT,-0.2440,2006
03007300302,CRUT,0.3004,2006
03007500202,CRUT,-0.1030,2006
03007500202,CRUT,0.0356,2006
03007600302,CRUT,0.3170,2006
03007600302,CRUT,1.1306,2006
03007600402,CRUT,0.7090,2006
03007600402,CRUT,0.3218,2006
03007600502,CRUT,0.1110,2006
03007600502,CRUT,0.5437,2006
03007600602,CRUT,-0.1400,2006
03007600602,CRUT,0.3147,2006
03007700202,CRUT,0.4990,2006
03007700202,CRUT,-0.1600,2006
03007700702,CRUT,2.2600,2006
03007700702,CRUT,0.7280,2006
03007701302,CRUT,0.4500,2006
03007701302,CRUT,-0.1000,2006
03007702102,CRUT,0.4220,2006
03007702802,CRUT,1.0500,2006
03007702802,CRUT,0.3780,2006
03007702902,CRUT,2.1800,2006
03007702902,CRUT,0.4000,2006
03007703402,CRUT,0.0487,2006
03007703402,CRUT,-0.4440,2006
03007703502,CRUT,0.0020,2006
03007703502,CRUT,0.0434,2006
03007703602,CRUT,0.1740,2006
03007703602,CRUT,0.0143,2006
03007703802,CRUT,0.0635,2006
03007703802,CRUT,-0.0804,2006
03007703902,CRUT,3.3100,2006
03007703902,CRUT,1.6200,2006
03007704002,CRUT,-0.0399,2006
03007704002,CRUT,0.0798,2006
03007704102,CRUT,-0.0103,2006
03007704102,CRUT,0.3570,2006
04001000302,CRUT,2.2800,2006
04001301602,CRUT,0.3780,2006
04001301602,CRUT,0.1640,2006
04001301602,CRUT,0.2558,2006
04001301702,CRUT,0.5770,2006
04001301702,CRUT,0.6470,2006
04001301702,CRUT,0.3000,2006
04001302502,CRUT,0.2360,2006
04001302502,CRUT,1.7500,2006
04001302502,CRUT,1.0743,2006
04001302902,CRUT,0.1160,2006
04001302902,CRUT,0.5530,2006
04001302902,CRUT,1.0226,2006
04001303302,CRUT,0.2400,2006
04001304102,CRUT,0.3780,2006
04001304102,CRUT,-0.0962,2006
04001304102,CRUT,0.4401,2006
04001304402,CRUT,0.2290,2006
04001304402,CRUT,0.4401,2006
04001304702,CRUT,0.3000,2006
04001304702,CRUT,0.5460,2006
04001304702,CRUT,1.1554,2006
04001305802,CRUT,1.4500,2006
04001305802,CRUT,0.3930,2006
04001306302,CRUT,0.3430,2006
04001306302,CRUT,0.6760,2006
04001306302,CRUT,-2.1300,2006
04001306402,CRUT,0.4070,2006
04001306402,CRUT,0.5680,2006
04001306402,CRUT,1.7232,2006
04001307302,CRUT,0.6840,2006
04001308102,CRUT,2.8700,2006
04001308102,CRUT,0.5970,2006
04001308202,CRUT,2.5200,2006
04001308202,CRUT,0.3860,2006
04001308302,CRUT,0.0143,2006
04002700402,CRUT,1.4800,2006
04002700402,CRUT,0.5600,2006
04002700402,CRUT,0.7240,2006
04002700402,CRUT,0.3934,2006
04002700702,CRUT,0.3310,2006
04002700702,CRUT,0.7350,2006
04002700702,CRUT,0.2390,2006
04002700702,CRUT,-0.0002,2006
04002700802,CRUT,1.6500,2006
04002700802,CRUT,0.5600,2006
04002700802,CRUT,0.6510,2006
04002700802,CRUT,0.9803,2006
04002700902,CRUT,1.6900,2006
04002700902,CRUT,0.2400,2006
04002700902,CRUT,0.9110,2006
04002700902,CRUT,1.0161,2006
04002701202,CRUT,1.2100,2006
04002701202,CRUT,0.3710,2006
04002701202,CRUT,0.6080,2006
04002701202,CRUT,0.5795,2006
04002701502,CRUT,0.4610,2006
04002701502,CRUT,-0.1170,2006
04002701502,CRUT,0.6300,2006
04002701502,CRUT,0.9517,2006
04002701602,CRUT,1.0300,2006
04002701602,CRUT,0.1240,2006
04002701602,CRUT,-0.0065,2006
04002701602,CRUT,0.2861,2006
04002701702,CRUT,2.0100,2006
04002701702,CRUT,0.2400,2006
04002701702,CRUT,0.8100,2006
04002701702,CRUT,0.8586,2006
06000300102,CRUT,2.4500,2006
06000300102,CRUT,0.4920,2006
06001400102,CRUT,-0.1090,2006
06001700102,CRUT,-0.1820,2006
06001700202,CRUT,0.2690,2006
06001700402,CRUT,0.0071,2006
06001700902,CRUT,1.0300,2006
06001701002,CRUT,1.4400,2006
06001701002,CRUT,-0.2160,2006
06001701102,CRUT,1.8200,2006
06001701102,CRUT,0.4130,2006
06002400102,CRUT,1.0400,2006
06002400102,CRUT,0.7520,2006
06006000402,CRUT,0.4500,2006
06006000402,CRUT,0.1820,2006
06006000702,CRUT,1.1000,2006
06006000702,CRUT,0.2180,2006
06006000802,CRUT,0.8190,2006
06006000802,CRUT,0.6040,2006
06006100302,CRUT,0.2580,2006
06006100302,CRUT,2.6200,2006
06006300102,CRUT,0.6570,2006
06006300102,CRUT,1.1400,2006
06006301002,CRUT,0.3320,2006
06006301002,CRUT,-0.1750,2006
06006301102,CRUT,0.6940,2006
06006301102,CRUT,0.6620,2006
06006301202,CRUT,1.1200,2006
06006301202,CRUT,0.6410,2006
06006301402,CRUT,0.4360,2006
06006301402,CRUT,-0.1900,2006
06006800102,CRUT,0.5610,2006
06006800102,CRUT,0.3670,2006
06007600302,CRUT,0.0569,2006
06007600302,CRUT,0.5195,2006
06007600402,CRUT,0.2700,2006
06007600402,CRUT,0.1420,2006
06007600502,CRUT,1.9300,2006
06007600502,CRUT,1.8917,2006
06007600602,CRUT,-0.0995,2006
06007600602,CRUT,0.5268,2006
06007600802,CRUT,1.7000,2006
06007600802,CRUT,1.5142,2006
06007601002,CRUT,0.2840,2006
06007601002,CRUT,-0.2501,2006
06007601302,CRUT,-0.0427,2006
06007601302,CRUT,0.3017,2006
06007601502,CRUT,0.0071,2006
06007601502,CRUT,0.2001,2006
06007601602,CRUT,1.1100,2006
06007601602,CRUT,0.6647,2006
06007601702,CRUT,0.2840,2006
06007601702,CRUT,0.6211,2006
06007601802,CRUT,0.0569,2006
06007601802,CRUT,-0.3440,2006
06007601902,CRUT,0.1420,2006
06007601902,CRUT,0.3307,2006
06007602202,CRUT,0.3840,2006
06007602202,CRUT,0.7954,2006
06007602302,CRUT,1.0700,2006
06007602302,CRUT,0.3670,2006
06007602402,CRUT,0.4260,2006
06007602402,CRUT,0.2872,2006
06008000602,CRUT,0.6340,2006
06008000702,CRUT,-0.0844,2006
06008200302,CRUT,0.1720,2006
06008300902,CRUT,0.4670,2006
06008301802,CRUT,0.1720,2006
06008301802,CRUT,-0.7360,2006
06008301902,CRUT,5.5900,2006
06008301902,CRUT,0.7440,2006
06008301902,CRUT,0.7940,2006
06008301902,CRUT,0.5680,2006
06008301902,CRUT,1.4669,2006
06008301902,CRUT,0.8329,2006
06008310302,CRUT,0.7320,2006
06008310402,CRUT,-0.1270,2006
06008501402,CRUT,3.2900,2006
06008501402,CRUT,0.7950,2006
06008501402,CRUT,0.3200,2006
06008501402,CRUT,1.2900,2006
06008501402,CRUT,1.7763,2006
06008501402,CRUT,1.4140,2006
06009701802,CRUT,0.1800,2006
06010400102,CRUT,0.8390,2006
06010400802,CRUT,0.7170,2006
06010800102,CRUT,0.0334,2006
06010800102,CRUT,0.5100,2006
06010800202,CRUT,2.2800,2006
06010800202,CRUT,0.2230,2006
06011100102,CRUT,0.2760,2006
06011100102,CRUT,0.5530,2006
06011100302,CRUT,0.3570,2006
06011100302,CRUT,0.2230,2006
06011200302,CRUT,0.3790,2006
06011200302,CRUT,-0.2990,2006
06011200602,CRUT,-0.1360,2006
06011200602,CRUT,-0.1420,2006
06011600102,CRUT,-0.3560,2006
06011600102,CRUT,0.7820,2006
06011600502,CRUT,-0.1650,2006
06011600502,CRUT,0.2310,2006
06011600602,CRUT,0.3790,2006
06011600602,CRUT,0.5100,2006
06011700202,CRUT,0.1600,2006
06011700202,CRUT,0.7820,2006
06011700202,CRUT,12.4077,2006
06011700302,CRUT,0.7800,2006
06011700302,CRUT,0.4170,2006
06011700302,CRUT,12.2644,2006
06011800102,CRUT,0.6490,2006
06011800102,CRUT,0.5670,2006
06011800102,CRUT,10.2662,2006
06012900102,CRUT,0.7070,2006
06012900202,CRUT,0.2470,2006
06012900202,CRUT,0.6030,2006
06012900202,CRUT,9.8079,2006
06012900502,CRUT,-0.0298,2006
06012900502,CRUT,-0.0702,2006
06012900502,CRUT,9.9583,2006
06013000102,CRUT,0.0140,2006
06013000102,CRUT,11.5000,2006
06013000102,CRUT,11.9063,2006
06013300402,CRUT,0.7360,2006
06013300402,CRUT,12.6441,2006
06013300502,CRUT,0.5100,2006
06013300502,CRUT,11.6000,2006
06013300502,CRUT,11.5411,2006
06018000402,CRUT,0.3460,2006
06018000402,CRUT,-0.0209,2006
06018000502,CRUT,0.5000,2006
06018000502,CRUT,-0.5110,2006
06018300202,CRUT,1.2200,2006
06018300202,CRUT,0.3889,2006
08002100202,CRUT,0.8540,2006
08002100202,CRUT,0.7750,2006
08002201202,CRUT,1.0200,2006
08002201202,CRUT,0.6960,2006
08002201602,CRUT,0.3230,2006
08002201602,CRUT,0.4020,2006
08002201902,CRUT,1.2900,2006
08002201902,CRUT,0.6820,2006
08004000802,CRUT,0.6540,2006
08004000802,CRUT,-0.0702,2006
08005600102,CRUT,-0.3220,2006
08005600102,CRUT,0.3810,2006
08005600102,CRUT,0.1286,2006
08005600202,CRUT,0.2550,2006
08005600202,CRUT,0.7030,2006
08005600202,CRUT,-0.1860,2006
08005600902,CRUT,0.2470,2006
08005600902,CRUT,0.5740,2006
08005600902,CRUT,0.5723,2006
08005603902,CRUT,0.2040,2006
08005603902,CRUT,0.0587,2006
08005603902,CRUT,0.3075,2006
08007600102,CRUT,0.6710,2006
08007600102,CRUT,0.1950,2006
08007600102,CRUT,0.1501,2006
08010300102,CRUT,0.5080,2006
08010300102,CRUT,0.0698,2006
08010300102,CRUT,0.0888,2006
08012303002,CRUT,0.3150,2006
08012303002,CRUT,0.7550,2006
08012303002,CRUT,-0.6940,2006
08012305102,CRUT,0.0457,2006
08012305102,CRUT,0.0625,2006
08012305102,CRUT,-0.0356,2006
08012305302,CRUT,0.4150,2006
08012305302,CRUT,0.5820,2006
08012305302,CRUT,0.4768,2006
08013500302,CRUT,0.3500,2006
08013500302,CRUT,0.3200,2006
08013500302,CRUT,0.3190,2006
08013500502,CRUT,0.6030,2006
08013500502,CRUT,0.4960,2006
08013500502,CRUT,0.0947,2006
08013500602,CRUT,0.6760,2006
08013500602,CRUT,0.4370,2006
08013500602,CRUT,0.3690,2006
09000100402,CRUT,2.7400,2006
09000100402,CRUT,0.5770,2006
09000100402,CRUT,1.2329,2006
09000100502,CRUT,2.3300,2006
09000100502,CRUT,0.3350,2006
09000100502,CRUT,0.6065,2006
09000800502,CRUT,-0.0193,2006
09000800502,CRUT,0.2320,2006
09000800502,CRUT,0.0329,2006
09000800602,CRUT,0.5060,2006
09000800602,CRUT,0.3050,2006
09000800602,CRUT,-1.9900,2006
09000800702,CRUT,0.0162,2006
09000800702,CRUT,-0.0548,2006
09000800702,CRUT,0.1310,2006
09000902402,CRUT,0.7160,2006
09000902402,CRUT,0.7210,2006
10000200202,CRUT,0.5460,2006
11000100502,CRUT,1.9600,2006
11000100502,CRUT,0.5140,2006
11000100702,CRUT,1.8800,2006
11000100702,CRUT,2.0300,2006
12000200402,CRUT,0.6770,2006
12000200402,CRUT,-0.1970,2006
12000200502,CRUT,0.9850,2006
12000200502,CRUT,-0.5110,2006
12000200802,CRUT,0.9000,2006
12000200802,CRUT,0.6817,2006
12000400102,CRUT,-0.0544,2006
12000400102,CRUT,-0.1970,2006
12000400202,CRUT,0.2150,2006
12000400202,CRUT,-0.3580,2006
12001700102,CRUT,0.2770,2006
12001700102,CRUT,-0.3869,2006
12001700402,CRUT,0.1460,2006
12001700402,CRUT,-0.4310,2006
12003100102,CRUT,0.1650,2006
12003100102,CRUT,-0.2920,2006
12003300102,CRUT,0.1460,2006
12003300102,CRUT,0.2426,2006
12003400102,CRUT,0.3310,2006
12003400102,CRUT,-0.4090,2006
12007300302,CRUT,0.6270,2006
12007300302,CRUT,0.3950,2006
12007300802,CRUT,0.4810,2006
12007300802,CRUT,0.7030,2006
12007301102,CRUT,0.3790,2006
12007301102,CRUT,-0.2130,2006
12007301502,CRUT,1.1400,2006
